"","eventID","caseID","eventType","eventTime","variable","value"
"3683","CALL.1.1355",1,"Call Received",2012-10-26 12:34:06,"Occurance","1"
"3684","CALL.1.1356",1,"Call Received",2012-10-26 13:30:57,"Occurance","1"
"3685","CALL.1.1357",1,"Call Received",2012-10-26 13:44:46,"Occurance","1"
"3686","CALL.1.1358",1,"Call Received",2012-10-27 02:29:45,"Occurance","1"
"3687","CALL.1.1359",1,"Call Received",2012-10-27 11:26:17,"Occurance","1"
"3688","CALL.1.1360",1,"Call Received",2012-10-27 12:34:49,"Occurance","1"
"3689","CALL.1.1361",1,"Call Received",2012-10-27 16:48:48,"Occurance","1"
"3690","CALL.1.1362",1,"Call Received",2012-10-28 07:02:14,"Occurance","1"
"3691","CALL.1.1363",1,"Call Received",2012-10-28 14:22:34,"Occurance","1"
"3692","CALL.1.1364",1,"Call Received",2012-10-29 21:34:23,"Occurance","1"
"3693","CALL.1.1365",1,"Call Received",2012-10-29 23:54:22,"Occurance","1"
"3694","CALL.1.1366",1,"Call Received",2012-10-30 23:12:40,"Occurance","1"
"3695","CALL.1.1367",1,"Call Received",2012-10-31 18:17:27,"Occurance","1"
"3696","CALL.1.1368",1,"Call Received",2012-10-31 23:01:16,"Occurance","1"
"3697","CALL.1.1369",1,"Call Received",2012-11-02 01:06:57,"Occurance","1"
"3698","CALL.1.1370",1,"Call Received",2012-11-03 02:49:43,"Occurance","1"
"3699","CALL.1.1371",1,"Call Received",2012-11-03 20:08:54,"Occurance","1"
"3700","CALL.1.1372",1,"Call Received",2012-11-04 04:23:05,"Occurance","1"
"3701","CALL.1.1373",1,"Call Received",2012-11-04 08:27:17,"Occurance","1"
"3702","CALL.1.1374",1,"Call Received",2012-11-06 22:40:39,"Occurance","1"
"3703","CALL.1.1375",1,"Call Received",2012-11-07 01:51:22,"Occurance","1"
"3704","CALL.1.1376",1,"Call Received",2012-11-07 04:05:15,"Occurance","1"
"3705","CALL.1.1377",1,"Call Received",2012-11-08 09:01:10,"Occurance","1"
"3706","CALL.1.1378",1,"Call Received",2012-11-08 09:10:41,"Occurance","1"
"3707","CALL.1.1379",1,"Call Received",2012-11-08 09:43:25,"Occurance","1"
"3708","CALL.1.1380",1,"Call Received",2012-11-08 09:59:30,"Occurance","1"
"3709","CALL.1.1381",1,"Call Received",2012-11-09 04:59:25,"Occurance","1"
"3710","CALL.1.1382",1,"Call Received",2012-11-09 17:37:07,"Occurance","1"
"3711","CALL.1.1383",1,"Call Received",2012-11-11 16:27:40,"Occurance","1"
"3712","CALL.1.1384",1,"Call Received",2012-11-11 19:31:43,"Occurance","1"
"3713","CALL.1.1385",1,"Call Received",2012-11-11 21:15:32,"Occurance","1"
"3714","CALL.1.1386",1,"Call Received",2012-11-12 16:59:25,"Occurance","1"
"3715","CALL.1.1387",1,"Call Received",2012-11-15 03:47:57,"Occurance","1"
"3716","CALL.1.1388",1,"Call Received",2012-11-17 09:17:43,"Occurance","1"
"3717","CALL.1.1389",1,"Call Received",2012-11-18 08:11:38,"Occurance","1"
"3718","CALL.1.1390",1,"Call Received",2012-11-18 13:42:02,"Occurance","1"
"3719","CALL.1.1391",1,"Call Received",2012-11-19 06:48:43,"Occurance","1"
"3720","CALL.1.1392",1,"Call Received",2012-11-20 22:07:16,"Occurance","1"
"3721","CALL.1.1393",1,"Call Received",2012-11-20 22:10:20,"Occurance","1"
"3722","CALL.1.1394",1,"Call Received",2012-11-21 07:58:21,"Occurance","1"
"3723","CALL.1.1395",1,"Call Received",2012-11-23 01:31:15,"Occurance","1"
"3724","CALL.1.1396",1,"Call Received",2012-11-23 10:10:19,"Occurance","1"
"3725","CALL.1.1397",1,"Call Received",2012-11-23 11:55:51,"Occurance","1"
"3726","CALL.2.1",2,"Call Received",2010-07-01 12:22:11,"Occurance","1"
"3727","CALL.2.2",2,"Call Received",2010-07-02 10:06:53,"Occurance","1"
"3728","CALL.2.3",2,"Call Received",2010-07-02 15:10:17,"Occurance","1"
"3729","CALL.2.4",2,"Call Received",2010-07-02 22:03:56,"Occurance","1"
"3730","CALL.2.5",2,"Call Received",2010-07-03 11:05:05,"Occurance","1"
"3731","CALL.2.6",2,"Call Received",2010-07-04 11:37:04,"Occurance","1"
"3732","CALL.2.7",2,"Call Received",2010-07-04 11:46:59,"Occurance","1"
"3733","CALL.2.8",2,"Call Received",2010-07-05 06:26:11,"Occurance","1"
"3734","CALL.2.9",2,"Call Received",2010-07-05 08:22:52,"Occurance","1"
"3735","CALL.2.10",2,"Call Received",2010-07-06 01:41:25,"Occurance","1"
"3736","CALL.2.11",2,"Call Received",2010-07-06 23:09:18,"Occurance","1"
"3737","CALL.2.12",2,"Call Received",2010-07-07 22:11:07,"Occurance","1"
"3738","CALL.2.13",2,"Call Received",2010-07-08 23:07:41,"Occurance","1"
"3739","CALL.2.14",2,"Call Received",2010-07-09 02:17:05,"Occurance","1"
"3740","CALL.2.15",2,"Call Received",2010-07-09 21:36:23,"Occurance","1"
"3741","CALL.2.16",2,"Call Received",2010-07-10 06:43:34,"Occurance","1"
"3742","CALL.2.17",2,"Call Received",2010-07-10 07:36:09,"Occurance","1"
"3743","CALL.2.18",2,"Call Received",2010-07-10 10:54:45,"Occurance","1"
"3744","CALL.2.19",2,"Call Received",2010-07-10 17:39:04,"Occurance","1"
"3745","CALL.2.20",2,"Call Received",2010-07-11 02:38:40,"Occurance","1"
"3746","CALL.2.21",2,"Call Received",2010-07-12 10:59:28,"Occurance","1"
"3747","CALL.2.22",2,"Call Received",2010-07-13 04:42:16,"Occurance","1"
"3748","CALL.2.23",2,"Call Received",2010-07-13 06:48:33,"Occurance","1"
"3749","CALL.2.24",2,"Call Received",2010-07-13 11:32:29,"Occurance","1"
"3750","CALL.2.25",2,"Call Received",2010-07-14 19:52:35,"Occurance","1"
"3751","CALL.2.26",2,"Call Received",2010-07-14 22:47:35,"Occurance","1"
"3752","CALL.2.27",2,"Call Received",2010-07-15 08:56:35,"Occurance","1"
"3753","CALL.2.28",2,"Call Received",2010-07-15 09:30:49,"Occurance","1"
"3754","CALL.2.29",2,"Call Received",2010-07-16 09:19:32,"Occurance","1"
"3755","CALL.2.30",2,"Call Received",2010-07-17 14:35:53,"Occurance","1"
"3756","CALL.2.31",2,"Call Received",2010-07-18 08:34:36,"Occurance","1"
"3757","CALL.2.32",2,"Call Received",2010-07-18 10:29:40,"Occurance","1"
"3758","CALL.2.33",2,"Call Received",2010-07-18 15:39:45,"Occurance","1"
"3759","CALL.2.34",2,"Call Received",2010-07-18 18:43:19,"Occurance","1"
"3760","CALL.2.35",2,"Call Received",2010-07-19 04:22:09,"Occurance","1"
"3761","CALL.2.36",2,"Call Received",2010-07-19 18:19:43,"Occurance","1"
"3762","CALL.2.37",2,"Call Received",2010-07-20 10:12:03,"Occurance","1"
"3763","CALL.2.38",2,"Call Received",2010-07-20 13:50:35,"Occurance","1"
"3764","CALL.2.39",2,"Call Received",2010-07-20 23:14:55,"Occurance","1"
"3765","CALL.2.40",2,"Call Received",2010-07-21 03:22:41,"Occurance","1"
"3766","CALL.2.41",2,"Call Received",2010-07-21 05:37:50,"Occurance","1"
"3767","CALL.2.42",2,"Call Received",2010-07-21 10:04:22,"Occurance","1"
"3768","CALL.2.43",2,"Call Received",2010-07-21 11:37:23,"Occurance","1"
"3769","CALL.2.44",2,"Call Received",2010-07-21 15:58:54,"Occurance","1"
"3770","CALL.2.45",2,"Call Received",2010-07-22 21:13:39,"Occurance","1"
"3771","CALL.2.46",2,"Call Received",2010-07-23 06:01:37,"Occurance","1"
"3772","CALL.2.47",2,"Call Received",2010-07-23 17:58:03,"Occurance","1"
"3773","CALL.2.48",2,"Call Received",2010-07-24 03:31:05,"Occurance","1"
"3774","CALL.2.49",2,"Call Received",2010-07-24 14:12:54,"Occurance","1"
"3775","CALL.2.50",2,"Call Received",2010-07-24 21:43:15,"Occurance","1"
"3776","CALL.2.51",2,"Call Received",2010-07-25 05:02:52,"Occurance","1"
"3777","CALL.2.52",2,"Call Received",2010-07-25 10:15:47,"Occurance","1"
"3778","CALL.2.53",2,"Call Received",2010-07-25 20:18:09,"Occurance","1"
"3779","CALL.2.54",2,"Call Received",2010-07-25 23:50:52,"Occurance","1"
"3780","CALL.2.55",2,"Call Received",2010-07-26 11:18:47,"Occurance","1"
"3781","CALL.2.56",2,"Call Received",2010-07-26 18:26:21,"Occurance","1"
"3782","CALL.2.57",2,"Call Received",2010-07-27 01:28:41,"Occurance","1"
"3783","CALL.2.58",2,"Call Received",2010-07-27 17:00:39,"Occurance","1"
"3784","CALL.2.59",2,"Call Received",2010-07-28 02:16:28,"Occurance","1"
"3785","CALL.2.60",2,"Call Received",2010-07-28 17:03:52,"Occurance","1"
"3786","CALL.2.61",2,"Call Received",2010-07-30 08:29:10,"Occurance","1"
"3787","CALL.2.62",2,"Call Received",2010-07-31 03:52:30,"Occurance","1"
"3788","CALL.2.63",2,"Call Received",2010-08-01 12:45:15,"Occurance","1"
"3789","CALL.2.64",2,"Call Received",2010-08-03 04:37:20,"Occurance","1"
"3790","CALL.2.65",2,"Call Received",2010-08-03 06:46:38,"Occurance","1"
"3791","CALL.2.66",2,"Call Received",2010-08-03 16:04:49,"Occurance","1"
"3792","CALL.2.67",2,"Call Received",2010-08-04 04:29:28,"Occurance","1"
"3793","CALL.2.68",2,"Call Received",2010-08-04 09:30:32,"Occurance","1"
"3794","CALL.2.69",2,"Call Received",2010-08-04 10:12:03,"Occurance","1"
"3795","CALL.2.70",2,"Call Received",2010-08-04 13:41:43,"Occurance","1"
"3796","CALL.2.71",2,"Call Received",2010-08-04 18:31:06,"Occurance","1"
"3797","CALL.2.72",2,"Call Received",2010-08-05 13:49:01,"Occurance","1"
"3798","CALL.2.73",2,"Call Received",2010-08-06 00:36:47,"Occurance","1"
"3799","CALL.2.74",2,"Call Received",2010-08-06 03:25:51,"Occurance","1"
"3800","CALL.2.75",2,"Call Received",2010-08-06 06:34:05,"Occurance","1"
"3801","CALL.2.76",2,"Call Received",2010-08-06 09:34:47,"Occurance","1"
"3802","CALL.2.77",2,"Call Received",2010-08-07 11:08:23,"Occurance","1"
"3803","CALL.2.78",2,"Call Received",2010-08-08 08:24:39,"Occurance","1"
"3804","CALL.2.79",2,"Call Received",2010-08-08 21:03:21,"Occurance","1"
"3805","CALL.2.80",2,"Call Received",2010-08-09 07:37:49,"Occurance","1"
"3806","CALL.2.81",2,"Call Received",2010-08-09 10:15:49,"Occurance","1"
"3807","CALL.2.82",2,"Call Received",2010-08-09 11:33:19,"Occurance","1"
"3808","CALL.2.83",2,"Call Received",2010-08-09 17:54:06,"Occurance","1"
"3809","CALL.2.84",2,"Call Received",2010-08-09 20:33:51,"Occurance","1"
"3810","CALL.2.85",2,"Call Received",2010-08-10 00:46:32,"Occurance","1"
"3811","CALL.2.86",2,"Call Received",2010-08-10 07:31:49,"Occurance","1"
"3812","CALL.2.87",2,"Call Received",2010-08-10 22:03:10,"Occurance","1"
"3813","CALL.2.88",2,"Call Received",2010-08-11 11:22:24,"Occurance","1"
"3814","CALL.2.89",2,"Call Received",2010-08-12 01:13:26,"Occurance","1"
"3815","CALL.2.90",2,"Call Received",2010-08-12 03:44:47,"Occurance","1"
"3816","CALL.2.91",2,"Call Received",2010-08-13 03:13:33,"Occurance","1"
"3817","CALL.2.92",2,"Call Received",2010-08-15 06:26:27,"Occurance","1"
"3818","CALL.2.93",2,"Call Received",2010-08-16 13:58:08,"Occurance","1"
"3819","CALL.2.94",2,"Call Received",2010-08-17 04:47:00,"Occurance","1"
"3820","CALL.2.95",2,"Call Received",2010-08-17 04:55:59,"Occurance","1"
"3821","CALL.2.96",2,"Call Received",2010-08-18 01:23:54,"Occurance","1"
"3822","CALL.2.97",2,"Call Received",2010-08-19 04:58:56,"Occurance","1"
"3823","CALL.2.98",2,"Call Received",2010-08-19 05:28:41,"Occurance","1"
"3824","CALL.2.99",2,"Call Received",2010-08-19 21:39:03,"Occurance","1"
"3825","CALL.2.100",2,"Call Received",2010-08-20 13:59:56,"Occurance","1"
"3826","CALL.2.101",2,"Call Received",2010-08-21 05:16:53,"Occurance","1"
"3827","CALL.2.102",2,"Call Received",2010-08-22 16:34:48,"Occurance","1"
"3828","CALL.2.103",2,"Call Received",2010-08-22 17:28:09,"Occurance","1"
"3829","CALL.2.104",2,"Call Received",2010-08-22 18:34:56,"Occurance","1"
"3830","CALL.2.105",2,"Call Received",2010-08-22 20:13:54,"Occurance","1"
"3831","CALL.2.106",2,"Call Received",2010-08-23 19:26:18,"Occurance","1"
"3832","CALL.2.107",2,"Call Received",2010-08-24 05:59:03,"Occurance","1"
"3833","CALL.2.108",2,"Call Received",2010-08-24 12:40:41,"Occurance","1"
"3834","CALL.2.109",2,"Call Received",2010-08-25 02:31:02,"Occurance","1"
"3835","CALL.2.110",2,"Call Received",2010-08-25 11:41:39,"Occurance","1"
"3836","CALL.2.111",2,"Call Received",2010-08-25 16:50:03,"Occurance","1"
"3837","CALL.2.112",2,"Call Received",2010-08-26 21:32:30,"Occurance","1"
"3838","CALL.2.113",2,"Call Received",2010-08-27 14:52:21,"Occurance","1"
"3839","CALL.2.114",2,"Call Received",2010-08-27 15:19:36,"Occurance","1"
"3840","CALL.2.115",2,"Call Received",2010-08-28 13:32:36,"Occurance","1"
"3841","CALL.2.116",2,"Call Received",2010-08-28 20:46:47,"Occurance","1"
"3842","CALL.2.117",2,"Call Received",2010-08-29 11:10:38,"Occurance","1"
"3843","CALL.2.118",2,"Call Received",2010-08-29 22:23:02,"Occurance","1"
"3844","CALL.2.119",2,"Call Received",2010-08-30 05:48:31,"Occurance","1"
"3845","CALL.2.120",2,"Call Received",2010-08-30 17:11:06,"Occurance","1"
"3846","CALL.2.121",2,"Call Received",2010-08-31 00:04:33,"Occurance","1"
"3847","CALL.2.122",2,"Call Received",2010-08-31 02:51:14,"Occurance","1"
"3848","CALL.2.123",2,"Call Received",2010-09-01 07:32:58,"Occurance","1"
"3849","CALL.2.124",2,"Call Received",2010-09-01 18:10:09,"Occurance","1"
"3850","CALL.2.125",2,"Call Received",2010-09-03 16:28:53,"Occurance","1"
"3851","CALL.2.126",2,"Call Received",2010-09-05 00:52:07,"Occurance","1"
"3852","CALL.2.127",2,"Call Received",2010-09-05 06:32:41,"Occurance","1"
"3853","CALL.2.128",2,"Call Received",2010-09-05 15:10:22,"Occurance","1"
"3854","CALL.2.129",2,"Call Received",2010-09-07 03:35:32,"Occurance","1"
"3855","CALL.2.130",2,"Call Received",2010-09-07 04:22:32,"Occurance","1"
"3856","CALL.2.131",2,"Call Received",2010-09-07 04:35:17,"Occurance","1"
"3857","CALL.2.132",2,"Call Received",2010-09-07 06:44:38,"Occurance","1"
"3858","CALL.2.133",2,"Call Received",2010-09-07 06:48:10,"Occurance","1"
"3859","CALL.2.134",2,"Call Received",2010-09-09 02:05:39,"Occurance","1"
"3860","CALL.2.135",2,"Call Received",2010-09-09 04:38:58,"Occurance","1"
"3861","CALL.2.136",2,"Call Received",2010-09-09 16:55:34,"Occurance","1"
"3862","CALL.2.137",2,"Call Received",2010-09-09 16:58:32,"Occurance","1"
"3863","CALL.2.138",2,"Call Received",2010-09-09 22:40:56,"Occurance","1"
"3864","CALL.2.139",2,"Call Received",2010-09-10 14:17:21,"Occurance","1"
"3865","CALL.2.140",2,"Call Received",2010-09-10 17:34:36,"Occurance","1"
"3866","CALL.2.141",2,"Call Received",2010-09-11 08:54:20,"Occurance","1"
"3867","CALL.2.142",2,"Call Received",2010-09-11 10:23:09,"Occurance","1"
"3868","CALL.2.143",2,"Call Received",2010-09-11 11:46:40,"Occurance","1"
"3869","CALL.2.144",2,"Call Received",2010-09-12 12:34:43,"Occurance","1"
"3870","CALL.2.145",2,"Call Received",2010-09-12 13:41:45,"Occurance","1"
"3871","CALL.2.146",2,"Call Received",2010-09-13 13:21:38,"Occurance","1"
"3872","CALL.2.147",2,"Call Received",2010-09-13 17:22:13,"Occurance","1"
"3873","CALL.2.148",2,"Call Received",2010-09-14 13:20:24,"Occurance","1"
"3874","CALL.2.149",2,"Call Received",2010-09-14 18:50:19,"Occurance","1"
"3875","CALL.2.150",2,"Call Received",2010-09-15 23:07:03,"Occurance","1"
"3876","CALL.2.151",2,"Call Received",2010-09-16 00:35:50,"Occurance","1"
"3877","CALL.2.152",2,"Call Received",2010-09-17 10:17:53,"Occurance","1"
"3878","CALL.2.153",2,"Call Received",2010-09-17 13:59:51,"Occurance","1"
"3879","CALL.2.154",2,"Call Received",2010-09-18 09:41:57,"Occurance","1"
"3880","CALL.2.155",2,"Call Received",2010-09-18 20:50:25,"Occurance","1"
"3881","CALL.2.156",2,"Call Received",2010-09-19 08:03:24,"Occurance","1"
"3882","CALL.2.157",2,"Call Received",2010-09-20 08:50:38,"Occurance","1"
"3883","CALL.2.158",2,"Call Received",2010-09-21 21:50:43,"Occurance","1"
"3884","CALL.2.159",2,"Call Received",2010-09-22 08:06:24,"Occurance","1"
"3885","CALL.2.160",2,"Call Received",2010-09-22 12:07:18,"Occurance","1"
"3886","CALL.2.161",2,"Call Received",2010-09-22 15:32:02,"Occurance","1"
"3887","CALL.2.162",2,"Call Received",2010-09-23 08:09:00,"Occurance","1"
"3888","CALL.2.163",2,"Call Received",2010-09-23 20:54:19,"Occurance","1"
"3889","CALL.2.164",2,"Call Received",2010-09-23 21:34:42,"Occurance","1"
"3890","CALL.2.165",2,"Call Received",2010-09-25 05:39:32,"Occurance","1"
"3891","CALL.2.166",2,"Call Received",2010-09-26 14:05:37,"Occurance","1"
"3892","CALL.2.167",2,"Call Received",2010-09-26 14:32:10,"Occurance","1"
"3893","CALL.2.168",2,"Call Received",2010-09-27 18:39:01,"Occurance","1"
"3894","CALL.2.169",2,"Call Received",2010-09-28 12:23:10,"Occurance","1"
"3895","CALL.2.170",2,"Call Received",2010-09-28 18:04:33,"Occurance","1"
"3896","CALL.2.171",2,"Call Received",2010-09-28 22:49:33,"Occurance","1"
"3897","CALL.2.172",2,"Call Received",2010-09-29 02:38:51,"Occurance","1"
"3898","CALL.2.173",2,"Call Received",2010-09-29 14:08:04,"Occurance","1"
"3899","CALL.2.174",2,"Call Received",2010-09-29 21:42:09,"Occurance","1"
"3900","CALL.2.175",2,"Call Received",2010-09-29 22:13:16,"Occurance","1"
"3901","CALL.2.176",2,"Call Received",2010-09-29 23:52:54,"Occurance","1"
"3902","CALL.2.177",2,"Call Received",2010-09-30 12:00:04,"Occurance","1"
"3903","CALL.2.178",2,"Call Received",2010-09-30 17:20:53,"Occurance","1"
"3904","CALL.2.179",2,"Call Received",2010-10-01 18:54:22,"Occurance","1"
"3905","CALL.2.180",2,"Call Received",2010-10-02 04:44:50,"Occurance","1"
"3906","CALL.2.181",2,"Call Received",2010-10-02 19:47:52,"Occurance","1"
"3907","CALL.2.182",2,"Call Received",2010-10-03 10:40:15,"Occurance","1"
"3908","CALL.2.183",2,"Call Received",2010-10-03 19:48:19,"Occurance","1"
"3909","CALL.2.184",2,"Call Received",2010-10-04 21:47:59,"Occurance","1"
"3910","CALL.2.185",2,"Call Received",2010-10-06 00:37:53,"Occurance","1"
"3911","CALL.2.186",2,"Call Received",2010-10-06 00:47:03,"Occurance","1"
"3912","CALL.2.187",2,"Call Received",2010-10-06 17:07:49,"Occurance","1"
"3913","CALL.2.188",2,"Call Received",2010-10-07 02:54:28,"Occurance","1"
"3914","CALL.2.189",2,"Call Received",2010-10-07 07:36:24,"Occurance","1"
"3915","CALL.2.190",2,"Call Received",2010-10-07 11:01:18,"Occurance","1"
"3916","CALL.2.191",2,"Call Received",2010-10-07 23:31:08,"Occurance","1"
"3917","CALL.2.192",2,"Call Received",2010-10-08 22:58:54,"Occurance","1"
"3918","CALL.2.193",2,"Call Received",2010-10-09 11:20:21,"Occurance","1"
"3919","CALL.2.194",2,"Call Received",2010-10-09 21:51:40,"Occurance","1"
"3920","CALL.2.195",2,"Call Received",2010-10-10 07:42:54,"Occurance","1"
"3921","CALL.2.196",2,"Call Received",2010-10-10 09:39:01,"Occurance","1"
"3922","CALL.2.197",2,"Call Received",2010-10-11 07:29:36,"Occurance","1"
"3923","CALL.2.198",2,"Call Received",2010-10-11 12:17:19,"Occurance","1"
"3924","CALL.2.199",2,"Call Received",2010-10-11 17:57:21,"Occurance","1"
"3925","CALL.2.200",2,"Call Received",2010-10-12 16:22:01,"Occurance","1"
"3926","CALL.2.201",2,"Call Received",2010-10-12 18:32:51,"Occurance","1"
"3927","CALL.2.202",2,"Call Received",2010-10-12 19:04:27,"Occurance","1"
"3928","CALL.2.203",2,"Call Received",2010-10-13 05:51:14,"Occurance","1"
"3929","CALL.2.204",2,"Call Received",2010-10-13 14:09:03,"Occurance","1"
"3930","CALL.2.205",2,"Call Received",2010-10-13 21:33:45,"Occurance","1"
"3931","CALL.2.206",2,"Call Received",2010-10-15 00:27:22,"Occurance","1"
"3932","CALL.2.207",2,"Call Received",2010-10-15 05:39:03,"Occurance","1"
"3933","CALL.2.208",2,"Call Received",2010-10-16 16:22:49,"Occurance","1"
"3934","CALL.2.209",2,"Call Received",2010-10-17 13:22:31,"Occurance","1"
"3935","CALL.2.210",2,"Call Received",2010-10-18 03:00:06,"Occurance","1"
"3936","CALL.2.211",2,"Call Received",2010-10-18 03:02:45,"Occurance","1"
"3937","CALL.2.212",2,"Call Received",2010-10-18 03:46:53,"Occurance","1"
"3938","CALL.2.213",2,"Call Received",2010-10-18 05:59:25,"Occurance","1"
"3939","CALL.2.214",2,"Call Received",2010-10-18 20:23:45,"Occurance","1"
"3940","CALL.2.215",2,"Call Received",2010-10-18 21:40:28,"Occurance","1"
"3941","CALL.2.216",2,"Call Received",2010-10-18 23:30:53,"Occurance","1"
"3942","CALL.2.217",2,"Call Received",2010-10-21 19:30:40,"Occurance","1"
"3943","CALL.2.218",2,"Call Received",2010-10-21 20:28:17,"Occurance","1"
"3944","CALL.2.219",2,"Call Received",2010-10-22 05:09:11,"Occurance","1"
"3945","CALL.2.220",2,"Call Received",2010-10-22 16:40:25,"Occurance","1"
"3946","CALL.2.221",2,"Call Received",2010-10-23 17:55:01,"Occurance","1"
"3947","CALL.2.222",2,"Call Received",2010-10-24 17:26:26,"Occurance","1"
"3948","CALL.2.223",2,"Call Received",2010-10-24 17:47:23,"Occurance","1"
"3949","CALL.2.224",2,"Call Received",2010-10-24 19:17:51,"Occurance","1"
"3950","CALL.2.225",2,"Call Received",2010-10-24 22:50:52,"Occurance","1"
"3951","CALL.2.226",2,"Call Received",2010-10-24 23:59:47,"Occurance","1"
"3952","CALL.2.227",2,"Call Received",2010-10-26 20:44:36,"Occurance","1"
"3953","CALL.2.228",2,"Call Received",2010-10-27 05:15:45,"Occurance","1"
"3954","CALL.2.229",2,"Call Received",2010-10-27 13:02:34,"Occurance","1"
"3955","CALL.2.230",2,"Call Received",2010-10-27 15:34:37,"Occurance","1"
"3956","CALL.2.231",2,"Call Received",2010-10-28 08:45:40,"Occurance","1"
"3957","CALL.2.232",2,"Call Received",2010-10-28 11:31:09,"Occurance","1"
"3958","CALL.2.233",2,"Call Received",2010-10-29 02:46:20,"Occurance","1"
"3959","CALL.2.234",2,"Call Received",2010-10-29 03:54:38,"Occurance","1"
"3960","CALL.2.235",2,"Call Received",2010-10-30 12:25:24,"Occurance","1"
"3961","CALL.2.236",2,"Call Received",2010-10-31 06:50:11,"Occurance","1"
"3962","CALL.2.237",2,"Call Received",2010-10-31 07:12:56,"Occurance","1"
